distribution_id,beneficiary_id,distribution_date,assistance_type,amount,cycle
2315,852,6/19/2025,food,90,3
2316,853,4/11/2025,food,90,1
2317,853,5/18/2025,food,110,2
2318,853,6/11/2025,food,100,3
2319,854,4/12/2025,cash,90,1
2320,854,5/15/2025,cash,110,2
2321,855,5/10/2025,cash,90,2
2322,855,6/14/2025,cash,100,3
2323,856,4/17/2025,cash,90,1
2324,856,5/16/2025,cash,100,2
2325,856,6/11/2025,cash,90,3
2326,857,4/17/2025,food,90,1
2327,857,5/16/2025,cash,100,2
2328,857,6/16/2025,food,110,3
2329,858,4/14/2025,cash,110,1
2330,858,5/11/2025,food,90,2
2331,858,6/16/2025,cash,100,3
2332,859,4/17/2025,cash,90,1
2333,859,5/20/2025,cash,100,2
2334,859,6/15/2025,cash,100,3
2335,860,4/20/2025,food,90,1
2336,860,5/10/2025,food,110,2
2337,860,6/19/2025,food,100,3
2338,861,4/14/2025,food,90,1
2339,861,5/18/2025,food,90,2
2340,861,6/10/2025,cash,110,3
2341,862,4/16/2025,cash,90,1
2342,862,6/13/2025,food,100,3
2343,863,4/12/2025,cash,110,1
2344,864,4/14/2025,food,110,1
2345,864,5/13/2025,cash,100,2
2346,864,6/14/2025,food,100,3
2347,865,4/18/2025,food,110,1
2348,865,5/16/2025,cash,110,2
2349,865,6/11/2025,food,90,3
2350,866,4/11/2025,cash,100,1
2351,866,5/19/2025,cash,90,2
2352,866,6/11/2025,cash,90,3
2353,867,4/16/2025,cash,100,1
2354,867,5/13/2025,cash,100,2
2355,867,6/18/2025,cash,100,3
2356,868,4/10/2025,cash,100,1
2357,868,6/14/2025,food,90,3
2358,869,4/19/2025,cash,100,1
2359,869,5/10/2025,cash,110,2
2360,869,6/10/2025,food,100,3
2361,870,4/17/2025,food,110,1
2362,870,5/18/2025,cash,110,2
2363,870,6/18/2025,cash,110,3
2364,871,4/10/2025,food,100,1
2365,871,5/12/2025,cash,100,2
2366,871,6/14/2025,food,110,3
2367,872,4/11/2025,cash,100,1
2368,872,5/16/2025,food,100,2
2369,872,6/19/2025,cash,110,3
2370,873,5/19/2025,food,100,2
2371,874,4/14/2025,cash,100,1
2372,874,5/14/2025,food,110,2
2373,874,6/11/2025,cash,110,3
2374,875,4/12/2025,cash,110,1
2375,875,5/15/2025,cash,110,2
2376,876,4/10/2025,food,90,1
2377,876,5/11/2025,food,110,2
2378,876,6/13/2025,food,90,3
2379,877,4/13/2025,food,110,1
2380,877,5/11/2025,food,100,2
2381,877,6/10/2025,food,100,3
2382,878,4/10/2025,food,90,1
2383,878,5/19/2025,food,90,2
2384,878,6/16/2025,food,110,3
2385,879,4/18/2025,food,100,1
2386,879,5/10/2025,food,100,2
2387,879,6/10/2025,food,100,3
2388,880,4/15/2025,food,100,1
2389,880,5/10/2025,food,100,2
2390,880,6/13/2025,cash,110,3
2391,881,4/10/2025,food,90,1
2392,881,5/15/2025,food,100,2
2393,881,6/12/2025,cash,100,3
2394,882,4/14/2025,cash,90,1
2395,882,5/15/2025,food,90,2
2396,883,4/20/2025,food,90,1
2397,883,5/11/2025,cash,90,2
2398,883,6/17/2025,food,100,3
2399,884,4/17/2025,food,100,1
2400,884,5/15/2025,cash,100,2
2401,884,6/11/2025,cash,100,3
2402,885,4/11/2025,cash,100,1
2403,885,6/14/2025,food,90,3
2404,886,4/18/2025,cash,90,1
2405,886,5/18/2025,food,100,2
2406,886,6/18/2025,cash,90,3
2407,887,4/12/2025,food,100,1
2408,887,6/14/2025,food,90,3
2409,888,5/14/2025,cash,110,2
2410,888,6/11/2025,cash,110,3
2411,889,4/12/2025,cash,90,1
2412,889,5/13/2025,food,100,2
2413,889,6/15/2025,food,110,3
2414,890,4/18/2025,food,110,1
2415,890,5/14/2025,cash,100,2
2416,890,6/20/2025,cash,110,3
2417,891,4/14/2025,food,100,1
2418,891,5/20/2025,food,100,2
2419,891,6/15/2025,food,110,3
2420,892,4/12/2025,cash,90,1
2421,892,5/13/2025,cash,110,2
2422,893,4/18/2025,food,110,1
2423,893,6/11/2025,food,100,3
2424,894,5/13/2025,cash,110,2
2425,894,6/20/2025,cash,100,3
2426,895,4/13/2025,food,110,1
2427,895,5/11/2025,food,100,2
2428,895,6/20/2025,cash,90,3
2429,896,4/16/2025,cash,90,1
2430,896,5/20/2025,cash,90,2
2431,896,6/13/2025,food,110,3
2432,897,4/12/2025,food,110,1
2433,897,5/15/2025,cash,100,2
2434,897,6/20/2025,cash,110,3
2435,898,4/16/2025,food,100,1
2436,898,5/18/2025,cash,100,2
2437,898,6/12/2025,food,100,3
2438,899,4/20/2025,food,100,1
2439,899,5/10/2025,cash,110,2
2440,899,6/11/2025,food,110,3
2441,900,4/17/2025,cash,90,1
2442,900,5/20/2025,food,90,2
2443,900,6/11/2025,cash,110,3
2444,901,4/18/2025,food,110,1
2445,901,5/19/2025,food,110,2
2446,901,6/12/2025,cash,100,3
2447,902,5/19/2025,cash,100,2
2448,902,6/17/2025,cash,100,3
2449,903,4/10/2025,cash,110,1
2450,903,6/16/2025,food,90,3
2451,904,4/13/2025,cash,110,1
2452,904,5/18/2025,cash,90,2
2453,904,6/11/2025,cash,90,3
2454,905,5/17/2025,cash,100,2
2455,906,4/19/2025,cash,90,1
2456,906,5/18/2025,cash,110,2
2457,906,6/13/2025,cash,90,3
2458,907,4/11/2025,cash,90,1
2459,907,5/10/2025,cash,90,2
2460,907,6/16/2025,food,100,3
2461,908,4/10/2025,cash,110,1
2462,908,5/19/2025,food,110,2
2463,908,6/10/2025,cash,100,3
2464,909,4/16/2025,cash,100,1
2465,909,5/13/2025,food,100,2
2466,909,6/20/2025,cash,110,3
2467,910,4/10/2025,food,100,1
2468,910,5/18/2025,cash,90,2
2469,910,6/16/2025,food,110,3
2470,911,4/10/2025,cash,90,1
2471,911,5/10/2025,food,100,2
2472,912,4/14/2025,food,110,1
2473,912,5/17/2025,cash,100,2
2474,912,6/10/2025,food,100,3
2475,913,5/16/2025,food,90,2
2476,913,6/20/2025,food,100,3
2477,914,4/11/2025,cash,110,1
2478,914,5/13/2025,food,90,2
2479,914,6/18/2025,food,90,3
2480,915,4/19/2025,food,110,1
2481,915,5/18/2025,cash,100,2
2482,915,6/13/2025,food,100,3
2483,916,4/14/2025,cash,100,1
2484,916,5/19/2025,food,90,2
2485,916,6/17/2025,cash,110,3
2486,917,4/16/2025,cash,100,1
2487,917,5/20/2025,food,110,2
2488,917,6/10/2025,food,110,3
2489,918,4/15/2025,food,90,1
2490,918,5/16/2025,cash,110,2
2491,918,6/12/2025,cash,90,3
2492,919,4/15/2025,food,110,1
2493,919,5/18/2025,cash,100,2
2494,919,6/11/2025,cash,110,3
2495,920,4/12/2025,cash,100,1
2496,920,5/18/2025,food,90,2
2497,920,6/17/2025,food,110,3
2498,921,4/12/2025,food,100,1
2499,921,5/12/2025,cash,90,2
2500,921,6/20/2025,cash,100,3
2501,922,4/19/2025,food,90,1
2502,922,5/12/2025,cash,90,2
2503,922,6/17/2025,food,110,3
2504,923,4/17/2025,cash,110,1
2505,923,5/14/2025,food,100,2
2506,924,4/18/2025,food,110,1
2507,924,5/17/2025,cash,100,2
2508,924,6/18/2025,cash,90,3
2509,925,4/12/2025,cash,100,1
2510,925,5/10/2025,cash,110,2
2511,925,6/20/2025,food,90,3
2512,926,5/16/2025,food,90,2
2513,926,6/13/2025,cash,100,3
2514,927,4/17/2025,cash,110,1
2515,927,5/18/2025,food,110,2
2516,927,6/14/2025,cash,90,3
2517,928,4/18/2025,cash,90,1
2518,928,5/17/2025,cash,90,2
2519,928,6/16/2025,cash,100,3
2520,929,5/15/2025,cash,100,2
2521,929,6/15/2025,cash,90,3
2522,930,4/15/2025,cash,110,1
2523,930,5/17/2025,cash,110,2
2524,930,6/12/2025,food,90,3
2525,931,4/10/2025,food,90,1
2526,931,6/17/2025,cash,110,3
2527,932,4/10/2025,cash,100,1
2528,932,5/16/2025,food,110,2
2529,932,6/17/2025,food,110,3
2530,933,4/20/2025,cash,110,1
2531,933,5/14/2025,food,110,2
2532,933,6/20/2025,cash,110,3
2533,934,4/16/2025,cash,100,1
2534,934,5/19/2025,food,100,2
2535,935,4/16/2025,cash,110,1
2536,935,5/18/2025,cash,100,2
2537,935,6/14/2025,cash,90,3
2538,936,5/11/2025,cash,100,2
2539,936,6/12/2025,food,110,3
2540,937,4/16/2025,cash,110,1
2541,937,5/17/2025,food,90,2
2542,938,4/15/2025,food,100,1
2543,938,5/13/2025,food,90,2
2544,938,6/10/2025,food,100,3
2545,939,5/16/2025,food,90,2
2546,939,6/13/2025,food,100,3
2547,940,5/18/2025,food,90,2
2548,940,6/13/2025,food,110,3
2549,941,5/12/2025,cash,100,2
2550,941,6/17/2025,food,100,3
2551,942,4/16/2025,food,100,1
2552,942,5/15/2025,cash,100,2
2553,943,4/19/2025,cash,110,1
2554,943,5/19/2025,cash,110,2
2555,944,5/10/2025,food,110,2
2556,944,6/10/2025,cash,90,3
2557,945,4/11/2025,cash,100,1
2558,945,5/16/2025,cash,110,2
2559,946,4/15/2025,food,110,1
2560,946,6/10/2025,cash,90,3
2561,947,4/16/2025,food,90,1
2562,947,5/14/2025,cash,110,2
2563,947,6/10/2025,cash,110,3
2564,948,4/17/2025,food,110,1
2565,948,5/10/2025,cash,90,2
2566,948,6/10/2025,cash,100,3
2567,949,4/13/2025,cash,100,1
2568,949,6/20/2025,food,100,3
2569,950,4/19/2025,food,90,1
2570,950,5/10/2025,food,90,2
2571,950,6/13/2025,cash,100,3
2572,951,4/10/2025,food,110,1
2573,951,5/20/2025,food,110,2
2574,951,6/13/2025,cash,90,3
2575,952,4/16/2025,food,110,1
2576,952,5/14/2025,cash,90,2
2577,952,6/19/2025,cash,90,3
2578,953,4/12/2025,cash,90,1
2579,953,5/18/2025,food,90,2
2580,953,6/14/2025,cash,90,3
2581,954,5/19/2025,cash,110,2
2582,954,6/13/2025,food,110,3
2583,955,4/12/2025,cash,100,1
2584,955,5/10/2025,cash,100,2
2585,956,4/19/2025,cash,110,1
2586,956,5/19/2025,food,110,2
2587,956,6/18/2025,food,110,3
2588,957,4/14/2025,cash,110,1
2589,957,5/17/2025,food,110,2
2590,957,6/13/2025,cash,110,3
2591,958,4/14/2025,food,90,1
2592,958,5/16/2025,food,100,2
2593,958,6/12/2025,food,100,3
2594,959,4/12/2025,food,90,1
2595,959,5/13/2025,food,100,2
2596,959,6/16/2025,cash,100,3
2597,960,4/18/2025,food,90,1
2598,960,5/20/2025,cash,110,2
2599,961,4/12/2025,cash,90,1
2600,961,5/11/2025,cash,90,2
2601,961,6/10/2025,cash,110,3
2602,962,4/16/2025,cash,100,1
2603,962,5/20/2025,food,110,2
2604,962,6/10/2025,cash,90,3
2605,963,4/16/2025,food,90,1
2606,963,5/19/2025,cash,100,2
2607,963,6/15/2025,food,100,3
2608,964,4/19/2025,food,100,1
2609,964,5/12/2025,cash,90,2
2610,964,6/19/2025,food,100,3
2611,965,4/10/2025,cash,90,1
2612,965,5/12/2025,cash,110,2
2613,965,6/15/2025,food,110,3
2614,966,4/14/2025,food,100,1
2615,966,5/19/2025,cash,90,2
2616,967,4/15/2025,cash,90,1
2617,967,5/18/2025,cash,90,2
2618,967,6/12/2025,cash,110,3
2619,968,4/20/2025,cash,90,1
2620,968,5/18/2025,cash,110,2
2621,968,6/17/2025,cash,110,3
2622,969,4/11/2025,food,90,1
2623,969,5/18/2025,food,90,2
2624,969,6/15/2025,cash,110,3
2625,970,4/15/2025,food,110,1
2626,970,6/11/2025,food,110,3
2627,971,4/10/2025,food,90,1
2628,971,5/19/2025,cash,90,2
2629,971,6/16/2025,cash,110,3
2630,972,5/12/2025,food,100,2
2631,973,4/10/2025,cash,110,1
2632,973,5/17/2025,cash,90,2
2633,973,6/18/2025,cash,110,3
2634,974,4/12/2025,cash,90,1
2635,974,5/12/2025,cash,100,2
2636,974,6/14/2025,food,100,3
2637,975,4/12/2025,cash,90,1
2638,975,5/15/2025,cash,110,2
2639,975,6/12/2025,cash,90,3
2640,976,4/13/2025,cash,100,1
2641,976,6/13/2025,cash,90,3
2642,977,4/17/2025,food,90,1
2643,977,5/11/2025,cash,100,2
2644,977,6/10/2025,cash,110,3
2645,978,4/15/2025,cash,100,1
2646,978,5/13/2025,cash,110,2
2647,979,4/19/2025,cash,100,1
2648,979,5/15/2025,food,110,2
2649,979,6/18/2025,cash,90,3
2650,980,4/20/2025,cash,110,1
2651,980,5/19/2025,cash,100,2
2652,980,6/20/2025,cash,100,3
2653,981,4/19/2025,cash,90,1
2654,981,5/18/2025,cash,90,2
2655,982,4/13/2025,food,90,1
2656,982,5/16/2025,cash,90,2
2657,982,6/13/2025,cash,100,3
2658,983,4/18/2025,cash,100,1
2659,983,5/15/2025,food,100,2
2660,983,6/10/2025,food,90,3
2661,984,4/12/2025,cash,110,1
2662,984,5/16/2025,food,100,2
2663,984,6/19/2025,food,100,3
2664,985,4/10/2025,food,100,1
2665,985,5/13/2025,food,110,2
2666,985,6/13/2025,food,100,3
2667,986,4/20/2025,food,90,1
2668,986,5/12/2025,cash,100,2
2669,986,6/11/2025,cash,100,3
2670,987,5/16/2025,cash,110,2
2671,987,6/20/2025,food,100,3
2672,988,4/11/2025,cash,110,1
2673,988,5/19/2025,cash,110,2
2674,988,6/16/2025,cash,110,3
2675,989,4/14/2025,cash,110,1
2676,989,5/20/2025,food,100,2
2677,989,6/18/2025,food,90,3
2678,990,4/14/2025,food,90,1
2679,990,5/20/2025,cash,100,2
2680,990,6/13/2025,cash,100,3
2681,991,6/13/2025,cash,90,3
2682,992,4/15/2025,food,100,1
2683,992,5/14/2025,food,100,2
2684,992,6/16/2025,food,100,3
2685,993,4/17/2025,food,110,1
2686,993,5/14/2025,food,90,2
2687,993,6/13/2025,food,100,3
2688,994,4/14/2025,food,100,1
2689,994,6/18/2025,food,90,3
2690,995,4/14/2025,cash,90,1
2691,995,5/14/2025,food,90,2
2692,995,6/10/2025,food,110,3
2693,996,5/11/2025,food,90,2
2694,996,6/19/2025,cash,100,3
2695,997,4/15/2025,food,100,1
2696,997,5/17/2025,cash,90,2
2697,997,6/13/2025,cash,100,3
2698,998,4/14/2025,cash,90,1
2699,998,5/19/2025,cash,100,2
2700,998,6/11/2025,food,90,3
2701,999,6/19/2025,cash,90,3
2702,1000,4/12/2025,food,90,1
2703,1000,5/15/2025,food,90,2
2704,1000,6/10/2025,food,110,3
2705,1001,4/20/2025,food,90,1
2706,1001,5/20/2025,cash,90,2
2707,1001,6/20/2025,cash,100,3
2708,1002,5/12/2025,cash,90,2
2709,1002,6/18/2025,food,90,3
2710,1003,5/15/2025,cash,90,2
2711,1003,6/20/2025,food,110,3
2712,1004,4/16/2025,food,100,1
2713,1004,5/20/2025,food,90,2
2714,1004,6/13/2025,cash,110,3
2715,1005,5/18/2025,food,100,2
2716,1005,6/12/2025,cash,100,3
2717,1006,4/12/2025,food,100,1
2718,1006,5/16/2025,cash,90,2
2719,1006,6/11/2025,food,90,3
2720,1007,4/10/2025,food,90,1
2721,1007,5/18/2025,cash,90,2
2722,1008,4/20/2025,cash,90,1
2723,1008,5/12/2025,food,110,2
2724,1008,6/12/2025,cash,100,3
2725,1009,4/17/2025,cash,90,1
2726,1009,5/19/2025,food,90,2
2727,1010,4/11/2025,cash,100,1
2728,1010,5/20/2025,cash,100,2
2729,1011,5/13/2025,food,110,2
2730,1011,6/12/2025,food,90,3
2731,1012,5/20/2025,cash,110,2
2732,1012,6/17/2025,cash,100,3
2733,1013,4/15/2025,food,110,1
2734,1013,5/13/2025,cash,90,2
2735,1013,6/17/2025,cash,110,3
2736,1014,4/18/2025,cash,90,1
2737,1014,5/17/2025,cash,100,2
2738,1014,6/13/2025,food,100,3
2739,1015,4/15/2025,cash,100,1
2740,1015,5/10/2025,food,90,2
2741,1015,6/16/2025,food,90,3
2742,1016,4/12/2025,cash,100,1
2743,1016,5/10/2025,food,90,2
2744,1016,6/11/2025,food,110,3
2745,1017,4/18/2025,cash,110,1
2746,1017,5/20/2025,cash,110,2
2747,1017,6/17/2025,food,110,3
2748,1018,4/18/2025,food,100,1
2749,1018,5/15/2025,food,100,2
2750,1018,6/13/2025,cash,110,3
2751,1019,5/12/2025,cash,110,2
2752,1019,6/19/2025,food,100,3
2753,1020,5/20/2025,cash,110,2
2754,1020,6/20/2025,cash,90,3
2755,1021,4/15/2025,food,90,1
2756,1021,5/19/2025,food,90,2
2757,1021,6/10/2025,food,90,3
2758,1022,4/20/2025,food,90,1
2759,1022,5/20/2025,cash,110,2
2760,1022,6/16/2025,food,100,3
2761,1023,4/13/2025,cash,100,1
2762,1023,5/13/2025,food,90,2
2763,1023,6/15/2025,cash,90,3
2764,1024,4/11/2025,cash,100,1
2765,1024,5/20/2025,cash,110,2
2766,1024,6/20/2025,food,90,3
2767,1025,4/17/2025,food,100,1
2768,1025,5/14/2025,food,90,2
2769,1025,6/14/2025,cash,90,3
2770,1026,5/15/2025,cash,100,2
2771,1027,4/11/2025,food,100,1
2772,1027,5/10/2025,cash,110,2
2773,1027,6/19/2025,cash,110,3
2774,1028,4/18/2025,food,100,1
2775,1028,5/10/2025,food,90,2
2776,1028,6/10/2025,food,90,3
2777,1029,4/12/2025,cash,90,1
2778,1029,5/20/2025,food,90,2
2779,1029,6/20/2025,cash,90,3
2780,1030,4/13/2025,cash,110,1
2781,1030,5/19/2025,food,100,2
2782,1030,6/20/2025,food,100,3
2783,1031,4/18/2025,food,90,1
2784,1031,5/16/2025,food,100,2
2785,1031,6/19/2025,cash,90,3
2786,1032,4/16/2025,cash,100,1
2787,1032,6/18/2025,food,110,3
2788,1033,4/15/2025,cash,110,1
2789,1034,4/14/2025,cash,90,1
2790,1034,5/20/2025,food,100,2
2791,1034,6/10/2025,food,90,3
2792,1035,4/12/2025,cash,90,1
2793,1035,5/11/2025,food,90,2
2794,1035,6/17/2025,food,100,3
2795,1036,5/17/2025,food,100,2
2796,1036,6/10/2025,cash,90,3
2797,1037,4/18/2025,food,100,1
2798,1037,5/18/2025,food,100,2
2799,1037,6/19/2025,food,110,3
2800,1038,4/14/2025,cash,100,1
2801,1038,5/16/2025,food,100,2
2802,1038,6/10/2025,food,100,3
2803,1039,4/16/2025,cash,100,1
2804,1039,5/13/2025,food,90,2
2805,1039,6/16/2025,food,110,3
2806,1040,4/12/2025,food,100,1
2807,1040,5/20/2025,food,90,2
2808,1040,6/16/2025,cash,100,3
2809,1041,4/15/2025,food,110,1
2810,1041,5/15/2025,food,90,2
2811,1041,6/12/2025,food,100,3
2812,1042,4/16/2025,food,90,1
2813,1042,6/19/2025,food,110,3
2814,1043,4/18/2025,food,110,1
2815,1043,5/14/2025,food,110,2
2816,1043,6/14/2025,food,100,3
2817,1044,4/14/2025,cash,100,1
2818,1044,5/11/2025,food,110,2
2819,1044,6/19/2025,cash,110,3
2820,1045,4/14/2025,food,110,1
2821,1045,5/13/2025,food,100,2
2822,1045,6/18/2025,cash,90,3
2823,1046,4/19/2025,food,110,1
2824,1046,5/19/2025,food,110,2
2825,1047,5/18/2025,food,90,2
2826,1047,6/11/2025,cash,110,3
2827,1048,4/10/2025,cash,90,1
2828,1048,5/10/2025,food,100,2
2829,1048,6/18/2025,food,90,3
2830,1049,4/16/2025,food,100,1
2831,1049,5/19/2025,cash,90,2
2832,1049,6/10/2025,cash,100,3
2833,1050,4/16/2025,food,100,1
2834,1050,6/19/2025,cash,110,3
2835,1051,4/10/2025,cash,110,1
2836,1051,5/11/2025,cash,90,2
2837,1051,6/17/2025,food,100,3
2838,1052,4/18/2025,food,90,1
2839,1052,5/15/2025,food,90,2
2840,1052,6/16/2025,cash,110,3
2841,1053,4/11/2025,food,110,1
2842,1053,5/14/2025,cash,100,2
2843,1053,6/16/2025,food,90,3
2844,1054,4/13/2025,food,90,1
2845,1054,5/14/2025,cash,90,2
2846,1054,6/12/2025,cash,90,3
2847,1055,4/13/2025,food,100,1
2848,1055,5/14/2025,food,90,2
2849,1055,6/10/2025,food,90,3
2850,1056,4/19/2025,food,110,1
2851,1056,5/20/2025,food,110,2
2852,1056,6/10/2025,food,110,3
2853,1057,4/12/2025,food,100,1
2854,1057,5/10/2025,cash,110,2
2855,1057,6/20/2025,food,100,3
2856,1058,4/11/2025,food,100,1
2857,1058,5/10/2025,food,90,2
2858,1058,6/10/2025,cash,90,3
2859,1059,4/15/2025,cash,90,1
2860,1059,5/18/2025,food,100,2
2861,1059,6/12/2025,food,100,3
2862,1060,4/12/2025,cash,90,1
2863,1060,5/12/2025,cash,90,2
2864,1060,6/12/2025,food,100,3
2865,1061,4/11/2025,cash,90,1
2866,1061,5/13/2025,cash,90,2
2867,1061,6/16/2025,food,100,3
2868,1062,4/11/2025,food,100,1
2869,1062,5/10/2025,food,100,2
2870,1062,6/17/2025,food,100,3
2871,1063,4/10/2025,cash,100,1
2872,1063,5/13/2025,cash,90,2
2873,1064,4/13/2025,food,100,1
2874,1064,5/10/2025,cash,100,2
2875,1064,6/12/2025,cash,90,3
2876,1065,4/17/2025,cash,110,1
2877,1065,5/10/2025,cash,100,2
2878,1065,6/12/2025,cash,100,3
2879,1066,4/15/2025,cash,100,1
2880,1066,5/16/2025,food,110,2
2881,1066,6/17/2025,cash,100,3
2882,1067,4/17/2025,food,100,1
2883,1067,5/19/2025,cash,100,2
2884,1067,6/15/2025,cash,110,3
2885,1068,4/17/2025,cash,110,1
2886,1068,5/12/2025,food,110,2
2887,1068,6/11/2025,cash,90,3
2888,1069,4/10/2025,food,100,1
2889,1069,5/18/2025,food,110,2
2890,1069,6/18/2025,cash,90,3
2891,1070,4/20/2025,cash,100,1
2892,1070,5/11/2025,cash,90,2
2893,1070,6/11/2025,cash,90,3
2894,1071,4/18/2025,cash,90,1
2895,1071,5/18/2025,food,110,2
2896,1071,6/20/2025,cash,100,3
2897,1072,4/17/2025,food,110,1
2898,1072,5/20/2025,cash,110,2
2899,1072,6/11/2025,food,110,3
2900,1073,4/19/2025,food,110,1
2901,1073,5/11/2025,food,90,2
2902,1073,6/12/2025,food,100,3
2903,1074,4/13/2025,cash,110,1
2904,1074,5/12/2025,cash,100,2
2905,1074,6/12/2025,cash,90,3
2906,1075,4/16/2025,food,110,1
2907,1075,5/19/2025,food,90,2
2908,1076,4/10/2025,cash,90,1
2909,1076,6/17/2025,cash,100,3
2910,1077,4/18/2025,food,110,1
2911,1077,5/15/2025,cash,100,2
2912,1077,6/12/2025,cash,100,3
2913,1078,4/16/2025,food,90,1
2914,1078,5/15/2025,cash,110,2
2915,1078,6/14/2025,cash,100,3
2916,1079,4/20/2025,cash,90,1
2917,1079,6/15/2025,food,90,3
2918,1080,4/17/2025,food,100,1
2919,1080,5/12/2025,cash,100,2
2920,1080,6/10/2025,food,90,3
2921,1081,4/15/2025,cash,90,1
2922,1081,5/12/2025,cash,110,2
2923,1081,6/12/2025,cash,110,3
2924,1082,4/11/2025,food,100,1
2925,1082,5/12/2025,food,100,2
2926,1082,6/19/2025,food,90,3
2927,1083,4/17/2025,cash,110,1
2928,1083,5/19/2025,food,110,2
2929,1083,6/12/2025,cash,100,3
2930,1084,4/15/2025,food,110,1
2931,1084,5/20/2025,food,90,2
2932,1084,6/11/2025,cash,110,3
2933,1085,4/10/2025,cash,100,1
2934,1085,5/13/2025,cash,90,2
2935,1085,6/11/2025,cash,90,3
2936,1086,4/12/2025,cash,100,1
2937,1086,5/18/2025,cash,110,2
2938,1086,6/12/2025,food,110,3
2939,1087,4/17/2025,food,100,1
2940,1087,5/11/2025,cash,110,2
2941,1087,6/18/2025,cash,100,3
2942,1088,4/14/2025,cash,110,1
2943,1088,5/16/2025,cash,110,2
2944,1089,5/20/2025,food,90,2
2945,1089,6/18/2025,food,110,3
2946,1090,5/14/2025,food,110,2
2947,1090,6/11/2025,food,110,3
2948,1091,4/14/2025,cash,90,1
2949,1091,5/16/2025,cash,90,2
2950,1091,6/12/2025,cash,100,3
2951,1092,4/10/2025,food,90,1
2952,1092,5/18/2025,cash,90,2
2953,1092,6/17/2025,cash,90,3
2954,1093,4/19/2025,food,90,1
2955,1093,5/16/2025,food,110,2
2956,1093,6/11/2025,cash,110,3
2957,1094,4/11/2025,cash,90,1
2958,1094,5/16/2025,food,100,2
2959,1094,6/12/2025,cash,90,3
2960,1095,4/13/2025,cash,110,1
2961,1095,5/18/2025,food,90,2
2962,1095,6/10/2025,food,110,3
2963,1096,4/12/2025,food,90,1
2964,1096,5/13/2025,cash,100,2
2965,1096,6/12/2025,food,110,3
2966,1097,4/19/2025,cash,90,1
2967,1097,5/18/2025,food,90,2
2968,1097,6/16/2025,cash,90,3
2969,1098,4/18/2025,cash,110,1
2970,1098,5/16/2025,cash,90,2
2971,1098,6/16/2025,cash,110,3
2972,1099,4/11/2025,food,90,1
2973,1099,5/11/2025,cash,100,2
2974,1099,6/11/2025,cash,90,3
2975,1100,4/20/2025,cash,90,1
2976,1100,6/12/2025,cash,110,3
2977,1101,4/18/2025,cash,100,1
2978,1101,5/17/2025,cash,110,2
2979,1101,6/10/2025,food,100,3
2980,1102,4/11/2025,cash,100,1
2981,1102,5/15/2025,cash,90,2
2982,1102,6/18/2025,cash,110,3
2983,1103,4/13/2025,cash,110,1
2984,1103,5/19/2025,food,100,2
2985,1103,6/18/2025,cash,100,3
2986,1104,5/18/2025,cash,110,2
2987,1104,6/15/2025,food,90,3
2988,1105,4/10/2025,cash,110,1
2989,1105,5/15/2025,food,110,2
2990,1105,6/12/2025,food,110,3
2991,1106,4/12/2025,food,100,1
2992,1106,5/19/2025,cash,100,2
2993,1106,6/19/2025,food,110,3
2994,1107,4/20/2025,cash,100,1
2995,1107,5/12/2025,cash,100,2
2996,1107,6/17/2025,cash,110,3
2997,1108,4/19/2025,food,90,1
2998,1108,5/19/2025,food,100,2
2999,1108,6/10/2025,food,100,3
3000,1109,4/17/2025,food,110,1
3001,1109,5/19/2025,food,100,2
3002,1109,6/18/2025,cash,110,3
3003,1110,4/14/2025,cash,100,1
3004,1110,5/14/2025,food,110,2
3005,1111,4/16/2025,cash,100,1
3006,1111,5/19/2025,cash,100,2
3007,1111,6/10/2025,cash,110,3
3008,1112,4/16/2025,cash,100,1
3009,1112,6/10/2025,cash,100,3
3010,1113,4/17/2025,cash,100,1
3011,1113,5/18/2025,cash,90,2
3012,1113,6/12/2025,food,110,3
3013,1114,4/15/2025,cash,90,1
3014,1114,5/18/2025,cash,110,2
3015,1114,6/15/2025,food,100,3
3016,1115,4/18/2025,cash,110,1
3017,1115,5/17/2025,food,110,2
3018,1116,4/16/2025,cash,90,1
3019,1116,5/17/2025,food,90,2
3020,1116,6/13/2025,cash,110,3
3021,1117,4/16/2025,food,90,1
3022,1117,5/19/2025,food,110,2
3023,1117,6/15/2025,food,100,3
3024,1118,4/14/2025,cash,100,1
3025,1118,6/14/2025,food,100,3
3026,1119,4/18/2025,food,110,1
3027,1119,6/18/2025,food,90,3
3028,1120,4/20/2025,cash,90,1
3029,1120,5/13/2025,food,100,2
3030,1120,6/11/2025,cash,90,3
3031,1121,4/14/2025,food,100,1
3032,1121,5/19/2025,cash,100,2
3033,1121,6/20/2025,food,100,3
3034,1122,4/16/2025,food,90,1
3035,1122,5/10/2025,food,90,2
3036,1122,6/12/2025,cash,100,3
3037,1123,5/16/2025,food,90,2
3038,1123,6/16/2025,cash,90,3
3039,1124,5/19/2025,cash,100,2
3040,1124,6/20/2025,food,100,3
3041,1125,4/14/2025,food,100,1
3042,1125,5/16/2025,food,110,2
3043,1125,6/15/2025,food,110,3
3044,1126,4/16/2025,food,90,1
3045,1126,5/13/2025,cash,100,2
3046,1126,6/11/2025,cash,100,3
3047,1127,4/15/2025,cash,90,1
3048,1127,5/19/2025,cash,90,2
3049,1127,6/16/2025,cash,110,3
